city,state,lat,lng
Hillsboro,AL,34.639258,-87.1916834
Courtland,AL,34.6689794,-87.3094649
Town Creek,AL,34.6812012,-87.4061342
North Courtland,AL,34.6848486,-87.30925166
Eva,AL,34.3323178,-86.758888
Falkville,AL,34.3684295,-86.908616
Trinity,AL,34.6067588,-87.0883459
Douglas,AL,34.1737065,-86.3235926
Grant,AL,34.5286985,-86.2533163
Union Grove,AL,34.4017589,-86.4491538
Hodges,AL,34.3270425,-87.9264233
Vina,AL,34.3764873,-88.0586497
Phil Campbell,AL,34.3509299,-87.706418
Leesburg,AL,34.1798177,-85.7613555
Cedar Bluff,AL,34.2200942,-85.6077402
Gaylesville,AL,34.268426,-85.5569057
Glen Allen,AL,33.9151043,-87.7416876
Gu-Win,AL,33.960937,-87.8805817
Hackleburg,AL,34.27732,-87.8286423
Holly Pond,AL,34.1742634,-86.616382
Colony,AL,33.9412994,-86.9015461
Dodge City,AL,34.0406562,-86.8858344
Fairview,AL,34.2553741,-86.6880519
Garden City,AL,34.0145436,-86.7469414
Good Hope,AL,34.1159328,-86.8636124
West Point,AL,34.2387103,-86.9591727
Lynn,AL,34.0470483,-87.54974
Double Springs,AL,34.1464916,-87.4022386
Natural Bridge,AL,34.0934355,-87.601965
Locust Fork,AL,33.9075992,-86.6152685
Cleveland,AL,33.9909316,-86.5774905
County Line,AL,33.8214894,-86.7186038
Susan Moore,AL,34.0837078,-86.4283186
Nectar,AL,33.9598211,-86.6394367
Walnut Grove,AL,34.0656522,-86.3063695
Kennedy,AL,33.5870574,-87.9844675
Millport,AL,33.5634478,-88.0814159
Detroit,AL,34.0281608,-88.1700368
Kansas,AL,33.9017737,-87.5519582
Eldridge,AL,33.9228835,-87.6172389
Nauvoo,AL,33.9895503,-87.4889033
Oakman,AL,33.7134432,-87.3886157
Parrish,AL,33.7306642,-87.2844473
Margaret,AL,33.6862124,-86.4749838
Steele,AL,33.9398201,-86.2016435
Odenville,AL,33.6773237,-86.3966481
Hobson City,AL,33.6214934,-85.8441318
Ohatchee,AL,33.7834324,-86.0024703
Edwardsville,AL,33.7073272,-85.5091235
Fruithurst,AL,33.7309382,-85.4338442
Kimberly,AL,33.7734352,-86.8138832
Maytown,AL,33.53594,-86.997217
Morris,AL,33.7481576,-86.8086048
Mulga,AL,33.5498286,-86.9741612
Sylvan Springs,AL,33.5156628,-87.0149948
Trafford,AL,33.8181563,-86.7427712
West Jefferson,AL,33.6492731,-87.0686089
North Johns,AL,33.3673343,-87.1036067
Talladega Springs,AL,33.1215065,-86.4433121
Waldo,AL,33.3803879,-86.0269133
Oak Grove,AL,33.1917822,-86.2994197
Lake View,AL,33.2806703,-87.1374959
Coaling,AL,33.1590078,-87.340834
Coker,AL,33.2459512,-87.6877882
Vance,AL,33.1742847,-87.2336092
Harpersville,AL,33.3439995,-86.4380357
Vincent,AL,33.3845537,-86.4119241
Westover,AL,33.3495548,-86.5358159
Wilsonville,AL,33.234281,-86.4835916
Wilton,AL,33.0787308,-86.8816562
Memphis,AL,33.1365136,-88.2975341
Ethelsville,AL,33.4156743,-88.2166992
Gordo,AL,33.3201178,-87.9027962
Pickensville,AL,33.227345,-88.2664225
Wadley,AL,33.1215089,-85.5663432
Wedowee,AL,33.3090047,-85.484675
Woodland,AL,33.3742812,-85.399673
West Blocton,AL,33.1181748,-87.1249954
Woodstock,AL,33.2067835,-87.1499961
Eutaw,AL,32.8406848,-87.8875145
Forkland,AL,32.6481893,-87.8833475
Union,AL,32.988181,-87.915016
Five Points,AL,33.0181788,-85.3502251
Waverly,AL,32.735408,-85.5791191
Jacksons' Gap,AL,32.8862364,-85.8116265
Daviston,AL,33.0528992,-85.6396783
Goldville,AL,33.0837311,-85.7838494
New Site,AL,33.0373435,-85.7741266
Kellyton,AL,32.9798441,-86.033578
Goodwater,AL,33.065675,-86.0533013
Maplesville,AL,32.7884608,-86.8716549
Thorsby,AL,32.9156796,-86.7158178
Moundville,AL,32.9976242,-87.6300075
Newbern,AL,32.5931884,-87.5327815
Cuba,AL,32.4281952,-88.3764211
Emelle,AL,32.7292998,-88.3144755
Epes,AL,32.6904114,-88.1261339
Gainesville,AL,32.820964,-88.158914
Geiger,AL,32.8681857,-88.3050321
Uniontown,AL,32.4495804,-87.5141688
Coosada,AL,32.4979127,-86.3313602
Deatsville,AL,32.6081874,-86.3958072
Eclectic,AL,32.6354093,-86.0344079
Elmore,AL,32.5387448,-86.3149712
Loachapoka,AL,32.6043008,-85.5932854
Orrville,AL,32.3062505,-87.2455492
Franklin,AL,32.4784706,-85.8024562
Notasulga,AL,32.5606908,-85.6724538
Myrtlewood,AL,32.2504214,-87.9497371
Dayton,AL,32.3509732,-87.6419503
Faunsdale,AL,32.4598585,-87.5938938
Sweet Water,AL,32.0973707,-87.8675103
Thomaston,AL,32.2665312,-87.6252826
Hurtsboro,AL,32.2418146,-85.4163327
Pike Road,AL,32.2843084,-86.1030169
Lowndesboro,AL,32.2751399,-86.6113658
Mosses,AL,32.1745869,-86.6719225
Fort Deposit,AL,31.9845929,-86.5785856
Gordonville,AL,32.151993,-86.715443
White Hall,AL,32.3270827,-86.7119247
Lisman,AL,32.1687554,-88.2825251
Gilbertown,AL,31.8770975,-88.3214089
Toxey,AL,31.9129297,-88.3094648
Needham,AL,31.9879272,-88.3366906
Pennington,AL,32.2070888,-88.0561287
Midway,AL,32.0770977,-85.5221667
Yellow Bluff,AL,31.9676491,-87.4680519
Oak Hill,AL,31.9209828,-87.0827629
Pine Apple,AL,31.872651,-86.9910942
Pine Hill,AL,31.9795943,-87.5880561
Louisville,AL,31.7834963,-85.5557751
Clayton,AL,31.8782162,-85.4496627
Goshen,AL,31.7229352,-86.1182882
Dozier,AL,31.4921084,-86.3649582
Glenwood,AL,31.6646032,-86.1713444
Petrey,AL,31.8487645,-86.2077382
Coffeeville,AL,31.7579353,-88.0897308
Fulton,AL,31.7884881,-87.7272221
Grove Hill,AL,31.7087681,-87.7772218
Mckenzie,AL,31.542384,-86.71497
Georgiana,AL,31.6371028,-86.7419175
Excel,AL,31.4279433,-87.3413731
Frisco City,AL,31.4334985,-87.401375
Vredenburgh,AL,31.8284857,-87.3216563
Haleburg,AL,31.406562,-85.1371526
Newville,AL,31.4218379,-85.337712
Castleberry,AL,31.2990599,-87.0224721
Mcintosh,AL,31.2662818,-88.0313903
Millry,AL,31.6340496,-88.3133487
Chatom,AL,31.4651653,-88.2544557
Level Plains,AL,31.2996162,-85.7779914
Midland City,AL,31.3190612,-85.4938239
Napier Field,AL,31.3154506,-85.4541013
Clayhatchee,AL,31.2357293,-85.7227118
Grimes,AL,31.3046175,-85.44799
Newton,AL,31.3351716,-85.6052133
Pinckard,AL,31.3115612,-85.5529906
Kinston,AL,31.2160045,-86.1710579
New Brockton,AL,31.3857239,-85.9293861
Horn Hill,AL,31.2457259,-86.3166187
Libertyville,AL,31.2415614,-86.4613446
Lockhart,AL,31.0104576,-86.3496691
Florala,AL,31.00518,-86.3280018
Gantt,AL,31.4068339,-86.4841273
Onycha,AL,31.21406,-86.2832837
Loxley,AL,30.6182476,-87.7530454
Magnolia Springs,AL,30.3996424,-87.7761001
Elberta,AL,30.4143646,-87.5977615
Summerdale,AL,30.4876954,-87.6997094
Kinsey,AL,31.299063,-85.3443778
Madrid,AL,31.0357372,-85.3932663
Columbia,AL,31.2926762,-85.1115965
Cottonwood,AL,31.0487933,-85.3049326
Cowarts,AL,31.2001772,-85.3046549
Gordon,AL,31.1412918,-85.0965965
Taylor,AL,31.164899,-85.468267
Webb,AL,31.2604534,-85.2732658
Flomaton,AL,31.000182,-87.2608071
Pollard,AL,31.0271252,-87.1735825
Malvern,AL,31.1393439,-85.5191005
Coffee Springs,AL,31.1646193,-85.9093821
Mount Vernon,AL,31.0851775,-88.0133325
Dauphin Island,AL,30.2554811,-88.1097217
Rogersville,AL,34.8256425,-87.2947417
Saint Florian,AL,34.8734193,-87.6233601
Section,AL,34.5789747,-85.986644
Skyline,AL,34.8139739,-86.1152603
Powell,AL,34.2864816,-85.7494111
Shiloh,AL,34.4625878,-85.8796945
Priceville,AL,34.5250932,-86.8947271
Somerville,AL,34.4731491,-86.798612
Sand Rock,AL,34.2428717,-85.768578
South Vinemont,AL,34.2389871,-86.8644471
Rosa,AL,33.9906534,-86.5133214
Snead,AL,34.1195406,-86.3955398
Reece City,AL,34.0723186,-86.0333062
Ridgeville,AL,34.0556522,-86.1021968
Sardis City,AL,34.1742616,-86.1227533
Sipsey,AL,33.8248272,-87.0861125
Ragland,AL,33.7445442,-86.1558079
Riverside,AL,33.6062145,-86.2044198
Ranburne,AL,33.5228885,-85.3446728
Reform,AL,33.378451,-88.0153008
Rockford,AL,32.8895681,-86.2196936
Shorter,AL,32.3948615,-85.916902
Providence,AL,32.3418079,-87.7805662
Silas,AL,31.7654349,-88.3291841
Rutledge,AL,31.7304339,-86.3096846
Repton,AL,31.4090551,-87.2391473
Red Level,AL,31.4071111,-86.6121861
River Falls,AL,31.3529468,-86.5391273
Sanford,AL,31.2982254,-86.3891217
Silverhill,AL,30.5454715,-87.7516559
Rehobeth,AL,31.1229561,-85.4527113
Riverview,AL,31.0604573,-87.0599683
Broomtown,AL,34.3606453,-85.5216276
Spring Garden,AL,33.9728782,-85.5538487
Twin,AL,34.00557,-87.85659
Ballplay,AL,34.0587093,-85.8080229
Egypt,AL,34.0737075,-86.1558093
Gallant,AL,33.9987084,-86.245256
Ivalee,AL,34.0345413,-86.1452534
Whitesboro,AL,34.1634283,-86.0694185
Choccolocco,AL,33.6592714,-85.7035728
Nances Creek,AL,33.8578794,-85.6569065
White Plains,AL,33.7473247,-85.6891289
Hollis Crossroads,AL,33.52372,-85.6371806
Pinson,AL,33.6889908,-86.6833229
Munford,AL,33.5298282,-85.9508006
Fayetteville,AL,33.1456725,-86.4058112
Brantleyville,AL,33.2159489,-86.8749896
Dunnavant,AL,33.49412431,-86.54443201
Shelby,AL,33.110396,-86.584149
Sterrett,AL,33.448718,-86.479982
Vandiver,AL,33.4706617,-86.5133163
Graham,AL,33.4576125,-85.3207827
Delta,AL,33.4401108,-85.690515
Hollins,AL,33.1176177,-86.1444152
Millerville,AL,33.1915052,-85.9257985
Cusseta,AL,32.7848521,-85.3057779
Abanda,AL,33.100954,-85.5296753
Fredonia,AL,32.9898462,-85.2885564
Penton,AL,33.0065121,-85.4655064
Standing Rock,AL,33.0798443,-85.2530002
Hackneyville,AL,33.0603978,-85.9330202
Our Town,AL,32.8281819,-85.9619077
Reeltown,AL,32.6037445,-85.8052351
Hissop,AL,32.8923461,-86.1533028
Mount Olive,AL,33.0695635,-86.1349703
Ray,AL,32.8873466,-86.0377439
Stewartville,AL,33.0792852,-86.2444177
Weogufka,AL,33.0165092,-86.3121969
Emerald Mountain,AL,32.4396412,-86.0857505
Holtville,AL,32.6362421,-86.326639
Redland,AL,32.4755436,-86.1372662
Marbury,AL,32.7012405,-86.4710876
Pine Level,AL,32.5837436,-86.4655311
Perdido Beach,AL,30.3407558,-87.5049805
Hatton,AL,34.5628707,-87.4153011
Belgreen,AL,34.474818,-87.8664241
Spruce Pine,AL,34.3920405,-87.7264193
East Point,AL,34.1831536,-86.7936109
Joppa,AL,34.2978726,-86.5561022
Bellamy,AL,32.4490275,-88.1336339
Panola,AL,32.9506839,-88.2689206
Nanafalia,AL,32.1129257,-87.9880691
Putnam,AL,32.0226505,-88.0314021
Cullomburg,AL,31.7137695,-88.2969594
Fitzpatrick,AL,32.2165343,-85.8888432
Boykin,AL,32.0779234,-87.28138
Catherine,AL,32.1845875,-87.469443
Carlton,AL,31.343224,-87.8455522
Whatley,AL,31.6507136,-87.7049967
Megargel,AL,31.3798894,-87.4283194
Peterman,AL,31.5846048,-87.259429
Uriah,AL,31.3051702,-87.5022096
Calvert,AL,31.1551748,-88.0099997
Deer Park,AL,31.2168416,-88.317234
Fairford,AL,31.1682301,-88.0641685
Fruitdale,AL,31.3426719,-88.4077946
Hobson,AL,31.4723873,-88.1533407
Leroy,AL,31.5046086,-87.9847237
Malcolm,AL,31.1912845,-88.0074999
Saint Stephens,AL,31.5404411,-88.0552823
Tibbie,AL,31.3621128,-88.2486215
Vinegar Bend,AL,31.263785,-88.3447354
Axis,AL,30.9299052,-88.0272209
Bucks,AL,31.0104583,-88.0241655
Chunchula,AL,30.9218505,-88.2005598
Gulfcrest,AL,30.9954598,-88.2375056
Movico,AL,31.0646228,-88.025555
Macedonia,AL,33.3915082,-88.2333664
Rockville,AL,31.4201657,-87.842497
Sims Chapel,AL,31.2196171,-88.1486166
Eunola,AL,31.0399013,-85.847435
Cloverdale,AL,34.9386964,-87.7714177
Petersville,AL,34.8553645,-87.691695
Underwood,AL,34.8711975,-87.7008616
Tanner,AL,34.7314787,-86.9705632
Thach,AL,34.9198083,-86.8927821
Plevna,AL,34.9617545,-86.4166569
Chase,AL,34.7834237,-86.5466583
Normal,AL,34.7889792,-86.5719369
Fackler,AL,34.7925827,-85.9099775
Flat Rock,AL,34.7698032,-85.6944152
Rosalie,AL,34.699805,-85.7685836
Lim Rock,AL,34.6723086,-86.188316
Long Island,AL,34.9736909,-85.6710804
Pleasant Grove,AL,34.9436942,-85.9216452
Barton,AL,34.738701,-87.8911457
Portersville,AL,34.3212028,-85.8208023
Collbran,AL,34.3759234,-85.7785794
Landersville,AL,34.4689841,-87.4008557
Wren,AL,34.4342631,-87.2936304
Morgan City,AL,34.4720365,-86.5697136
Moulton Heights,AL,34.5973145,-87.0144541
Flint City,AL,34.5231491,-86.9702859
Pleasant Site,AL,34.5420398,-88.0653178
Isbell,AL,34.4553732,-87.7539211
Blanche,AL,34.3634232,-85.6099634
Forney,AL,34.0862088,-85.4619021
Little River,AL,34.2814815,-85.6732979
Pleasant Gap,AL,33.9876002,-85.5199589
Bexar,AL,34.1909357,-88.1472612
Weston,AL,34.1598237,-88.0319788
Arkadelphia,AL,33.9051027,-86.9625006
Bremen,AL,33.9945465,-86.9700027
Jones Chapel,AL,34.2103784,-87.051953
Grayson,AL,34.2803784,-87.319462
Brooksville,AL,34.1620404,-86.4755431
Hendrix,AL,34.0381528,-86.4533194
Summit,AL,34.20454,-86.4941552
Lehigh,AL,33.8542668,-86.6838811
Bangor,AL,33.974544,-86.7566634
Carlisle,AL,34.1289845,-86.1202531
Keener,AL,34.1562063,-85.9510823
Wilsonia,AL,34.0998188,-85.9041365
Crossville,AL,33.7439976,-88.0022479
Gorgas,AL,33.649275,-87.2080559
Wattsville,AL,33.6814904,-86.2797002
West End,AL,33.6428814,-85.8674659
Eulaton,AL,33.6456587,-85.9124671
Wellington,AL,33.8225999,-85.8927457
Dearmanville,AL,33.6264941,-85.7513516
Borden Springs,AL,33.9298234,-85.470235
Bazemore,AL,33.8945496,-87.7000188
Newtonville,AL,33.5453906,-87.8014047
Bluff Park,AL,33.4014982,-86.8561014
Dolomite,AL,33.4628858,-86.961382
Short Creek,AL,33.5512189,-87.1013859
Valley Creek,AL,33.3876113,-87.0722172
Village Springs,AL,33.7584339,-86.6386003
Sycamore,AL,33.2512251,-86.2024731
Winterboro,AL,33.3215007,-86.1969178
Chandler Springs,AL,33.3306673,-85.9983012
Curry,AL,33.4864957,-86.0171912
Ironaton,AL,33.4267757,-85.9710785
Jenifer,AL,33.5492723,-85.9363559
Overbrook,AL,33.1217842,-86.1983056
Abernant,AL,33.2903926,-87.198053
Elrod,AL,33.2562293,-87.7922362
Peterson,AL,33.2326174,-87.423614
Fosters,AL,33.0948441,-87.6858428
Samantha,AL,33.422337,-87.6052856
Caffee Junction,AL,33.2453935,-87.1377736
Moores Bridge,AL,33.4487259,-87.7936258
Duncanville,AL,33.0617885,-87.4422252
Maylene,AL,33.2034492,-86.861656
Saginaw,AL,33.2162265,-86.7919321
Inverness,AL,33.4070529,-86.7110981
Cochrane,AL,33.0654037,-88.2511431
Malone,AL,33.1987291,-85.5841219
Morrison Crossroads,AL,33.4265015,-85.4932871
Tennant,AL,33.2681726,-85.4568962
Pyriton,AL,33.3631675,-85.8338521
Cragford,AL,33.2509495,-85.6724581
Marvel,AL,33.1467847,-87.0030481
Ashby,AL,33.0209548,-86.9194347
Eoline,AL,32.9951227,-87.2322201
Lawley,AL,32.8595702,-86.9513796
Randolph,AL,32.8995691,-86.910823
Clinton,AL,32.9137387,-87.992518
Knoxville,AL,32.9923471,-87.7905674
Stroud,AL,33.0548446,-85.3307802
Lafayette,AL,32.8998485,-85.4010593
Evansville,AL,33.0662337,-85.2241104
Lomax,AL,32.8790138,-86.6608162
Pletcher,AL,32.7029074,-86.7849854
Mountain Creek,AL,32.7106848,-86.4788657
Verbena,AL,32.7498505,-86.5113668
Cooper,AL,32.7751276,-86.5455347
Stanton,AL,32.7356845,-86.899711
Cypress,AL,32.9479033,-87.6669528
Gallion,AL,32.4968025,-87.7161204
Sawyerville,AL,32.7517973,-87.7294547
Ward,AL,32.3620845,-88.2780833
Lilita,AL,32.483749,-88.1283561
Suttle,AL,32.5362445,-87.1797169
Heiberger,AL,32.7581843,-87.2866658
Sprott,AL,32.676797,-87.2213858
Kent,AL,32.6190212,-85.9485721
Wallsboro,AL,32.5867991,-86.2091353
Red Hill,AL,32.6851304,-85.9430171
Salem,AL,32.5968028,-85.2385527
Bleecker,AL,32.5823594,-85.1641056
Hazen,AL,32.3401384,-87.203882
Minter,AL,32.0779224,-86.9935961
Sardis,AL,32.2876393,-86.9858206
Selmont,AL,32.3951369,-87.0083225
Tyler,AL,32.3393048,-86.8797072
West Selmont,AL,32.3912481,-87.0172115
Burnsville,AL,32.4745795,-86.8916536
Marion Junction,AL,32.437358,-87.2388839
Safford,AL,32.2879179,-87.3713857
Plantersville,AL,32.6567975,-86.9244334
Booth,AL,32.5004124,-86.5719223
Jones,AL,32.5840214,-86.8974878
Fort Davis,AL,32.2432014,-85.709673
Hardaway,AL,32.2865322,-85.8488433
Society Hill,AL,32.4265296,-85.4452245
Milstead,AL,32.4426379,-85.8974579
Flatwood,AL,32.1493111,-87.5230557
Miller,AL,32.1565357,-87.7855646
Dixons Mills,AL,32.0582052,-87.7875077
Crawford,AL,32.4568081,-85.1896611
Fort Mitchell,AL,32.341536,-85.0215983
Glenville,AL,32.1287646,-85.1768793
Hatchechubbee,AL,32.2707034,-85.2757733
Pittsview,AL,32.1882071,-85.1632685
Seale,AL,32.2973697,-85.1688255
Cecil,AL,32.3026416,-86.0085694
Grady,AL,31.994872,-86.2010733
Snowdoun,AL,32.2415309,-86.2963562
Sprague,AL,32.132923,-86.2699658
Hunter,AL,32.3956931,-86.3955275
Madison,AL,32.4237482,-86.2263563
Pine Level,AL,32.0679268,-86.0596795
Ramer,AL,32.0504258,-86.2213524
Calhoun,AL,32.0501467,-86.5449739
Letohatchee,AL,32.129589,-86.4858058
Manack,AL,32.3284723,-86.5110857
Land,AL,32.0287593,-88.3283577
Melvin,AL,31.9304297,-88.4589178
Cromwell,AL,32.2287537,-88.2744705
Aberfoil,AL,32.0704299,-85.6877257
Shopton,AL,32.1170928,-85.9421765
Perote,AL,31.9476561,-85.7052243
Inverness,AL,32.0148757,-85.7460594
Mitchell,AL,32.2462551,-85.9377335
Peachburg,AL,32.1637604,-85.6241145
Lamison,AL,32.1212569,-87.5666681
Mcwilliams,AL,31.8309858,-87.0938737
Millers Ferry,AL,32.0995897,-87.3674944
Sunny South,AL,31.9648729,-87.6400017
Alberta,AL,32.232086,-87.4099974
Kimbrough,AL,32.0334816,-87.5652783
Snow Hill,AL,32.0045909,-87.0072065
Comer,AL,32.0329338,-85.3832732
Mount Andrew,AL,31.9712682,-85.5246654
Texasville,AL,31.7151652,-85.4243829
Bakerhill,AL,31.7812748,-85.3021583
Batesville,AL,32.0090463,-85.3110485
Ansley,AL,31.8862644,-86.1157906
Linwood,AL,31.9268218,-85.8641166
Orion,AL,31.9587639,-86.0055095
Shady Grove,AL,31.9095967,-86.1624595
Spring Hill,AL,31.6909931,-85.9605043
Highland Home,AL,31.9534835,-86.3138546
Honoraville,AL,31.8507084,-86.4060788
Campbell,AL,31.9234868,-87.9811207
Salitpa,AL,31.6296054,-88.0200047
Choctaw Bluff,AL,31.3887777,-87.7888843
Bolling,AL,31.7254334,-86.7058078
Forest Home,AL,31.8623735,-86.8427575
Garland,AL,31.5565503,-86.8233063
Chapman,AL,31.6712685,-86.7121955
Burnt Corn,AL,31.5534949,-87.1602592
Claiborne,AL,31.5401611,-87.5155464
Chrysler,AL,31.3051699,-87.7011037
Hybart,AL,31.8265412,-87.3819355
Tunnel Springs,AL,31.6426585,-87.2399851
Shorterville,AL,31.570169,-85.1013186
Brooklyn,AL,31.2626708,-86.7710749
Range,AL,31.3126694,-87.2355341
Wagarville,AL,31.44251014,-88.03069046
Yarbo,AL,31.5437741,-88.2777907
Seaboard,AL,31.3212806,-88.188619
Yellow Pine,AL,31.4057249,-88.429741
Frankville,AL,31.6465492,-88.1475089
Clopton,AL,31.6085002,-85.4299374
Echo,AL,31.4757245,-85.4657698
Brooks,AL,31.4818306,-86.6849677
County Line,AL,31.2835021,-86.1949489
Seminole,AL,30.5151954,-87.4738692
Fort Morgan,AL,30.2285373,-88.023053
Gasque,AL,30.2532585,-87.8197124
Tensaw,AL,31.1568421,-87.7991608
Crosby,AL,31.038795,-85.0863188
Huxford,AL,31.2201734,-87.4619291
Bradley,AL,31.033513,-86.7255128
Dixie,AL,31.1446197,-86.719404
Chancellor,AL,31.1815634,-85.8771592
Hacoda,AL,31.0748994,-86.1663325
Bellefontaine,AL,30.4935286,-88.1036099
Chastang,AL,31.0376794,-88.0233324
Heron Bay,AL,30.3546444,-88.1302777
Wilmer,AL,30.823243,-88.3614002
Mountainboro,AL,34.1470397,-86.1305312
Branchville,AL,33.7,-86.4
Bynum,AL,33.6131592,-85.9610793
Blue Mountain,AL,33.6845471,-85.8427434
Cahaba Heights,AL,33.4639953,-86.7319322
Chalkville,AL,33.653158,-86.6477659
Gantts Quarry,AL,33.14845,-86.2894192
Lillian,AL,30.4129759,-87.4369228
Perdido,AL,31.0076815,-87.627209
Stapleton,AL,30.742689,-87.7933252
Stockton,AL,30.9937926,-87.8580499
Semmes,AL,30.7782432,-88.2591726
Cottondale,AL,33.189563,-87.4516703
Shawmut,AL,32.84287311,-85.18674841
Larue,AR,36.3417401,-93.9460319
War Eagle,AR,36.2678523,-93.9410312
Osage,AR,36.1825728,-93.4046288
Oakland,AR,36.4608991,-92.5709971
Peel,AR,36.4322891,-92.76878
Clarkridge,AR,36.4778428,-92.3512705
Japton,AR,35.9620224,-93.8043601
Witter,AR,35.9375779,-93.6835235
Wesley,AR,36.0273004,-93.9201967
Stonewall,AR,36.2431198,-90.5523301
Newburg,AR,36.1156249,-91.949872
Violet Hill,AR,36.1536796,-91.8415363
Evansville,AR,35.7953609,-94.4968843
Spring Valley,AR,36.176187,-93.9349197
Summers,AR,35.9811927,-94.4916067
Brentwood,AR,35.8600807,-94.1071471
Rhea,AR,36.0142478,-94.4029917
Fox,AR,35.7914653,-92.2976558
Old Lexington,AR,35.7197997,-92.4109914
Timbo,AR,35.8709084,-92.3171009
Parthenon,AR,35.9531336,-93.2421224
Harriet,AR,35.9934068,-92.5204394
Rock Springs,AR,35.9447966,-92.5354396
Snowball,AR,35.9064651,-92.8218344
Witts Springs,AR,35.7681338,-92.8668359
Tomato,AR,35.8436871,-89.7411916
Desha,AR,35.7361886,-91.6798619
Oark,AR,35.6895255,-93.5724092
Lee Creek,AR,35.6814731,-94.3493785
Uniontown,AR,35.5845311,-94.4441038
Moreland,AR,35.3675821,-92.9985046
Scottsville,AR,35.4486925,-93.0465615
Wolf Bayou,AR,35.6547993,-91.9107016
Deckerville,AR,35.4450838,-90.3050981
Greenfield,AR,35.6323013,-90.712612
Weona,AR,35.5470255,-90.5976081
Whitehall,AR,35.4803601,-90.7356678
El Paso,AR,35.1261966,-92.0954252
Steprock,AR,35.4289704,-91.6876384
Floyd,AR,35.1948069,-91.9676445
Cleveland,AR,35.4214685,-92.7096079
Washburn,AR,35.168427,-94.0935399
Fair Oaks,AR,35.2434208,-91.0312313
Tilton,AR,35.3173081,-91.0140088
Vanndale,AR,35.3134199,-90.7740019
Gregory,AR,35.1553662,-91.3431835
Hillemann,AR,35.12259,-91.0890106
Howell,AR,35.1137008,-91.2454037
Prairie View,AR,35.3345304,-93.5179647
Gravelly,AR,34.8831503,-93.687419
Waltreak,AR,34.9839819,-93.6124159
Briggsville,AR,34.9339818,-93.494357
Parks,AR,34.8020445,-93.9607601
Mabelvale,AR,34.6550928,-92.3865432
Marche,AR,34.8634232,-92.3623759
Parkers,AR,34.6184265,-92.3157074
Felton,AR,34.8042631,-90.7962234
Detonti,AR,34.4973161,-92.5087697
Vimy Ridge,AR,34.6012043,-92.4134886
Crystal Springs,AR,34.5220352,-93.3360221
Potter,AR,34.553717,-94.3391027
Helena,AR,34.5295471,-90.5917722
Oneida,AR,34.4614906,-90.7831667
Poplar Grove,AR,34.547878,-90.8531693
Tichnor,AR,34.1403791,-91.2706738
Social Hill,AR,34.3320363,-92.9132276
Faith,AR,34.1037102,-92.1034763
Jefferson,AR,34.3806516,-92.1640352
Tamo,AR,34.110377,-91.7592972
Umpire,AR,34.2789981,-94.0507527
Langley,AR,34.3128838,-93.8418588
Newhope,AR,34.2303856,-93.8801911
Provo,AR,34.037614,-94.1076957
Cornerville,AR,33.8442701,-91.9404144
Palmyra,AR,33.9228795,-91.9304142
Holly Springs,AR,33.8153834,-92.7096054
Ouachita,AR,33.8523265,-92.8293307
Pickens,AR,33.8456599,-91.4817897
Snow Lake,AR,34.0609387,-91.0231657
De Ann,AR,33.7781697,-93.562677
Tokio,AR,34.0034443,-93.7510145
Laneburg,AR,33.6851141,-93.3468373
Collins,AR,33.5315005,-91.5654022
Ingalls,AR,33.3834493,-92.1509721
Chicot,AR,33.2056751,-91.2865023
Lawson,AR,33.1967951,-92.4829253
Mount Holly,AR,33.3026262,-92.9548857
Agnos,AR,36.2772888,-91.6915332
Weathers,AR,35.959522,-93.5204639
Bee Branch,AR,35.4509118,-92.3946005
Cass,AR,35.6875812,-93.8193612
Yale,AR,35.6711924,-93.6507452
Appleton,AR,35.4253584,-92.8743347
Center Hill,AR,35.2625841,-91.8840312
Blackwell,AR,35.2223051,-92.8412781
Y City,AR,34.7348248,-94.0771521
Black Fork,AR,34.7670479,-94.4310542
Blue Ball,AR,34.9623161,-93.7085301
Boles,AR,34.7795459,-94.0490959
Cauthron,AR,34.920933,-94.2974359
Cedar Creek,AR,34.7853763,-93.8665912
Blackton,AR,34.6675977,-91.1042873
Caddo Gap,AR,34.400099,-93.6193563
Big Fork,AR,34.4864951,-93.9699217
Bayou Meto,AR,34.2237096,-91.5212352
Casscoe,AR,34.5256534,-91.3259569
Beirne,AR,33.8887161,-93.2040588
Alleene,AR,33.7701178,-94.2604778
